v1.25,v1.25.10,167200
v1.25,v1.25.11,86139
v1.25,v1.25.12,115599
v1.25,v1.25.13,21725
v1.25,v1.25.4,1224
v1.25,v1.25.9,1400
v1.25,v1.25.6,967
v1.25,v1.25.8,2219
v1.25,v1.25.7,1397
v1.25,v1.25.14,1290
v1.25,v1.25.3,342
v1.25,v1.25.5,469
v1.25,v1.25.0,444
v1.25,v1.25.2,236
v1.25,v1.25.1,137
v1.27,v1.27.3,134736
v1.27,v1.27.4,108495
v1.27,v1.27.5,14140
v1.27,v1.27.2,3199
v1.27,v1.27.6,1677
v1.27,v1.27.0,844
v1.27,v1.27.1,1268
v1.26,v1.26.6,128993
v1.26,v1.26.7,83264
v1.26,v1.26.5,35543
v1.26,v1.26.8,11521
v1.26,v1.26.3,3825
v1.26,v1.26.9,1725
v1.26,v1.26.0,890
v1.26,v1.26.2,1081
v1.26,v1.26.1,987
v1.26,v1.26.4,1057
v1.24,v1.24.16,115700
v1.24,v1.24.14,73706
v1.24,v1.24.15,75668
v1.24,v1.24.17,12346
v1.24,v1.24.6,3135
v1.24,v1.24.8,2023
v1.24,v1.24.13,2070
v1.24,v1.24.12,2314
v1.24,v1.24.3,802
v1.24,v1.24.4,1163
v1.24,v1.24.10,896
v1.24,v1.24.7,473
v1.24,v1.24.9,1004
v1.24,v1.24.2,367
v1.24,v1.24.11,573
v1.24,v1.24.0,573
v1.24,v1.24.1,304
v1.24,v1.24.5,150
v1.23,v1.23.17,152407
v1.23,v1.23.14,1466
v1.23,v1.23.6,817
v1.23,v1.23.5,1340
v1.23,v1.23.3,672
v1.23,v1.23.10,730
v1.23,v1.23.12,629
v1.23,v1.23.7,383
v1.23,v1.23.4,336
v1.23,v1.23.16,583
v1.23,v1.23.0,287
v1.23,v1.23.1,283
v1.23,v1.23.9,251
v1.23,v1.23.8,282
v1.23,v1.23.15,225
v1.23,v1.23.13,371
v1.23,v1.23.2,86
v1.23,v1.23.11,18
v1.21,v1.21.14,88441
v1.21,v1.21.5,758
v1.21,v1.21.0,395
v1.21,v1.21.1,352
v1.21,v1.21.6,452
v1.21,v1.21.11,594
v1.21,v1.21.7,262
v1.21,v1.21.3,202
v1.21,v1.21.13,236
v1.21,v1.21.2,191
v1.21,v1.21.8,224
v1.21,v1.21.12,149
v1.21,v1.21.4,96
v1.21,v1.21.10,71
v1.21,v1.21.9,62
v1.22,v1.22.17,55283
v1.22,v1.22.15,2152
v1.22,v1.22.3,1284
v1.22,v1.22.5,1260
v1.22,v1.22.10,706
v1.22,v1.22.16,640
v1.22,v1.22.2,360
v1.22,v1.22.12,400
v1.22,v1.22.6,256
v1.22,v1.22.9,362
v1.22,v1.22.1,237
v1.22,v1.22.8,433
v1.22,v1.22.4,152
v1.22,v1.22.0,105
v1.22,v1.22.13,117
v1.22,v1.22.11,78
v1.22,v1.22.7,65
v1.22,v1.22.14,8
v1.28,v1.28.1,10236
v1.28,v1.28.2,3172
v1.28,v1.28.0,764
v1.19,v1.19.16,7282
v1.19,v1.19.15,267
v1.19,v1.19.3,148
v1.19,v1.19.0,286
v1.19,v1.19.13,253
v1.19,v1.19.4,100
v1.19,v1.19.7,107
v1.19,v1.19.9,106
v1.19,v1.19.8,116
v1.19,v1.19.2,80
v1.19,v1.19.5,67
v1.19,v1.19.12,99
v1.19,v1.19.14,26
v1.19,v1.19.10,19
v1.19,v1.19.6,18
v1.19,v1.19.11,13
v1.19,v1.19.1,17
v1.20,v1.20.15,6659
v1.20,v1.20.11,2241
v1.20,v1.20.6,1746
v1.20,v1.20.4,906
v1.20,v1.20.9,230
v1.20,v1.20.2,142
v1.20,v1.20.7,191
v1.20,v1.20.12,114
v1.20,v1.20.0,205
v1.20,v1.20.5,100
v1.20,v1.20.1,91
v1.20,v1.20.14,144
v1.20,v1.20.10,67
v1.20,v1.20.13,108
v1.20,v1.20.8,46
v1.18,v1.18.8,1498
v1.18,v1.18.3,855
v1.18,v1.18.4,1136
v1.18,v1.18.20,1228
v1.18,v1.18.10,376
v1.18,v1.18.0,137
v1.18,v1.18.6,121
v1.18,v1.18.18,117
v1.18,v1.18.2,213
v1.18,v1.18.16,74
v1.18,v1.18.9,55
v1.18,v1.18.5,38
v1.18,v1.18.12,35
v1.18,v1.18.15,26
v1.18,v1.18.17,32
v1.18,v1.18.19,18
v1.18,v1.18.1,6
v1.16,v1.16.14,730
v1.16,v1.16.9,699
v1.16,v1.16.6,279
v1.16,v1.16.15,323
v1.16,v1.16.3,183
v1.16,v1.16.4,149
v1.16,v1.16.2,43
v1.16,v1.16.7,48
v1.16,v1.16.8,40
v1.16,v1.16.0,30
v1.16,v1.16.10,25
v1.16,v1.16.1,17
v1.16,v1.16.13,11
v1.13,v1.13.12,577
v1.13,v1.13.2,53
v1.13,v1.13.1,41
v1.13,v1.13.4,41
v1.13,v1.13.3,18
v1.13,v1.13.5,18
v1.11,v1.11.0,463
v1.11,v1.11.5,33
v1.11,v1.11.2,14
v1.11,v1.11.6,9
v1.11,v1.11.10,7
v1.11,v1.11.1,5
v1.17,v1.17.17,913
v1.17,v1.17.3,78
v1.17,v1.17.9,58
v1.17,v1.17.4,42
v1.17,v1.17.2,23
v1.17,v1.17.1,20
v1.17,v1.17.7,20
v1.17,v1.17.0,19
v1.17,v1.17.6,17
v1.17,v1.17.5,13
v1.17,v1.17.12,12
v1.17,v1.17.8,12
v1.17,v1.17.11,8
v1.14,v1.14.8,695
v1.14,v1.14.10,288
v1.14,v1.14.9,94
v1.14,v1.14.1,39
v1.14,v1.14.6,69
v1.14,v1.14.3,62
v1.14,v1.14.2,20
v1.14,v1.14.0,16
v1.14,v1.14.5,6
v1.15,v1.15.12,437
v1.15,v1.15.5,157
v1.15,v1.15.3,52
v1.15,v1.15.2,38
v1.15,v1.15.0,34
v1.15,v1.15.9,51
v1.15,v1.15.11,11
v1.15,v1.15.1,9
v1.15,v1.15.6,8
v1.29,v1.29.0,503
v1.12,v1.12.6,161
v1.12,v1.12.10,86
v1.12,v1.12.3,28
v1.12,v1.12.4,28
v0.3,v0.3.6,152
v0.6,v0.6.2,101
v0.6,v0.6.3,61
v0.6,v0.6.1,56
v0.6,v0.6.4,26
v0.6,v0.6.0,5
v0.4,v0.4.2,97
v0.4,v0.4.1,27
v0.4,v0.4.4,5
v0.0,v0.0.0,57
v0.1,v0.1.9,45
v1.9,v1.9.1,38
v1.9,v1.9.5,11
v1.2,v1.2.0,32
v1.5,v1.5.2,28
v1.10,v1.10.5,50
v1.10,v1.10.0,19
v1.10,v1.10.11,6
v1.10,v1.10.4,5
v2.1,v2.1.0,25
v0.5,v0.5.0,16
v0.5,v0.5.2,11
v0.5,v0.5.1,6
v1.6,v1.6.1,14
v1.7,v1.7.6,14
v1.8,v1.8.3,13
v1.8,v1.8.4,6
v3.11,v3.11.0,9
v2.0,v2.0.2,6
