v1.21,v1.21.14,247524
v1.21,v1.21.5,2157
v1.21,v1.21.11,2527
v1.21,v1.21.8,923
v1.21,v1.21.0,605
v1.21,v1.21.1,479
v1.21,v1.21.6,644
v1.21,v1.21.3,318
v1.21,v1.21.2,546
v1.21,v1.21.4,247
v1.21,v1.21.7,225
v1.21,v1.21.13,433
v1.21,v1.21.10,160
v1.21,v1.21.12,242
v1.21,v1.21.9,140
v1.23,v1.23.14,250476
v1.23,v1.23.12,85345
v1.23,v1.23.16,71484
v1.23,v1.23.15,7087
v1.23,v1.23.6,1283
v1.23,v1.23.13,2568
v1.23,v1.23.5,4105
v1.23,v1.23.3,986
v1.23,v1.23.10,835
v1.23,v1.23.9,746
v1.23,v1.23.4,610
v1.23,v1.23.7,627
v1.23,v1.23.1,394
v1.23,v1.23.8,778
v1.23,v1.23.0,313
v1.23,v1.23.2,186
v1.23,v1.23.11,84
v1.23,v1.23.17,8
v1.22,v1.22.16,83190
v1.22,v1.22.15,150317
v1.22,v1.22.17,25596
v1.22,v1.22.3,2079
v1.22,v1.22.6,1030
v1.22,v1.22.10,1151
v1.22,v1.22.8,1684
v1.22,v1.22.2,424
v1.22,v1.22.12,893
v1.22,v1.22.5,1256
v1.22,v1.22.9,670
v1.22,v1.22.1,312
v1.22,v1.22.4,244
v1.22,v1.22.13,376
v1.22,v1.22.0,203
v1.22,v1.22.11,169
v1.22,v1.22.7,120
v1.22,v1.22.14,35
v1.24,v1.24.8,137307
v1.24,v1.24.10,53561
v1.24,v1.24.6,27163
v1.24,v1.24.7,10278
v1.24,v1.24.9,21702
v1.24,v1.24.4,1479
v1.24,v1.24.3,2386
v1.24,v1.24.1,1157
v1.24,v1.24.2,1092
v1.24,v1.24.0,1799
v1.24,v1.24.5,401
v1.24,v1.24.11,7
v1.19,v1.19.16,64571
v1.19,v1.19.0,1085
v1.19,v1.19.15,463
v1.19,v1.19.13,513
v1.19,v1.19.3,244
v1.19,v1.19.4,154
v1.19,v1.19.9,169
v1.19,v1.19.14,281
v1.19,v1.19.7,127
v1.19,v1.19.8,173
v1.19,v1.19.2,110
v1.19,v1.19.12,185
v1.19,v1.19.5,86
v1.19,v1.19.1,76
v1.19,v1.19.6,51
v1.19,v1.19.10,34
v1.19,v1.19.11,21
v1.20,v1.20.15,44226
v1.20,v1.20.11,3425
v1.20,v1.20.4,1404
v1.20,v1.20.6,1545
v1.20,v1.20.12,510
v1.20,v1.20.2,227
v1.20,v1.20.7,298
v1.20,v1.20.0,665
v1.20,v1.20.5,247
v1.20,v1.20.9,216
v1.20,v1.20.1,166
v1.20,v1.20.10,115
v1.20,v1.20.13,179
v1.20,v1.20.8,101
v1.20,v1.20.14,97
v1.25,v1.25.6,24007
v1.25,v1.25.5,12300
v1.25,v1.25.4,11352
v1.25,v1.25.3,1509
v1.25,v1.25.2,959
v1.25,v1.25.0,897
v1.25,v1.25.1,267
v1.25,v1.25.7,14
v1.18,v1.18.3,4645
v1.18,v1.18.20,3827
v1.18,v1.18.8,1855
v1.18,v1.18.4,929
v1.18,v1.18.10,279
v1.18,v1.18.0,215
v1.18,v1.18.18,179
v1.18,v1.18.6,164
v1.18,v1.18.2,286
v1.18,v1.18.17,111
v1.18,v1.18.9,82
v1.18,v1.18.12,133
