gke,v1.27.3-gke.100,185486
gke,v1.25.10-gke.2700,154848
gke,v1.26.6-gke.1700,132094
gke,v1.27.4-gke.900,42646
gke,v1.24.14-gke.2700,36650
gke,v1.25.11-gke.1700,33022
gke,v1.27.6-gke.1506000,32214
gke,v1.24.15-gke.1700,18490
gke,v1.26.7-gke.500,13562
gke,v1.26.5-gke.2100,13300
gke,v1.26.9-gke.1507000,11482
gke,v1.25.12-gke.500,10366
gke,v1.25.14-gke.1474000,8256
gke,v1.28.2-gke.1157000,7608
gke,v1.24.17-gke.2155000,5648
gke,v1.27.3-gke.1700,3668
gke,v1.25.13-gke.200,3663
gke,v1.26.5-gke.2700,2729
gke,v1.27.5-gke.200,2206
gke,v1.26.8-gke.200,1916
gke,v1.27.6-gke.1248000,1823
gke,v1.27.6-gke.1445000,1669
gke,v1.24.17-gke.200,1535
gke,v1.25.14-gke.1421000,1495
gke,v1.24.16-gke.500,1421
gke,v1.26.5-gke.1200,1373
gke,v1.27.4-gke.1600,1156
gke,v1.27.2-gke.2100,909
gke,v1.28.2-gke.300,805
gke,v1.24.14-gke.1200,760
gke,v1.28.1-gke.1066000,700
gke,v1.23.17-gke.8400,689
gke,v1.26.9-gke.300,678
gke,v1.26.9-gke.1437000,602
gke,v1.27.6-gke.300,575
gke,v1.28.1-gke.201,525
gke,v1.25.14-gke.300,480
gke,v1.24.13-gke.2500,383
gke,v1.24.17-gke.1800,342
gke,v1.24.12-gke.500,341
gke,v1.14.10-gke.50,335
gke,v1.22.17-gke.14100,313
gke,v1.27.2-gke.1200,311
gke,v1.26.10-gke.1020000,303
gke,v1.15.12-gke.6002,299
gke,v1.23.17-gke.5600,294
gke,v1.28.3-gke.1038000,289
gke,v1.25.10-gke.1200,284
gke,v1.13.12-gke.30,281
gke,v1.26.5-gke.1400,269
gke,v1.20.15-gke.13700,268
gke,v1.27.7-gke.1027000,265
gke,v1.24.14-gke.1400,262
gke,v1.28.3-gke.1026000,240
gke,v1.24.9-gke.3200,238
gke,v1.23.17-gke.7700,233
gke,v1.28.3-gke.1035000,227
gke,v1.16.15-gke.12500,223
gke,v1.23.17-gke.10000,203
gke,v1.25.7-gke.1000,203
gke,v1.28.3-gke.1027000,196
gke,v1.27.5-gke.1648000,191
gke,v1.21.14-gke.18800,188
gke,v1.26.10-gke.1021000,186
gke,v1.26.2-gke.1001,185
gke,v1.19.16-gke.11800,182
gke,v1.28.2-gke.1106000,179
gke,v1.26.10-gke.1025000,176
gke,v1.25.8-gke.1000,171
gke,v1.27.7-gke.1028000,161
gke,v1.24.17-gke.2113000,156
gke,v1.28.3-gke.1036000,156
gke,v1.25.14-gke.1256000,151
gke,v1.28.3-gke.999999.99+273-g7a7833bcb9324d-b3b94cdd-c213-4e5c-81a8-89bde8824815,150
gke,v1.18.20-gke.3001,134
gke,v1.23.5-gke.1505,128
gke,v1.24.12-gke.1000,123
gke,v1.28.3-gke.1025000,121
gke,v1.28.3-gke.1042000,114
gke,v1.24.10-gke.2300,112
